wandb: Currently logged in as: jaivdoshi. Use `wandb login --relogin` to force relogin
wandb: wandb version 0.16.0 is available!  To upgrade, please run:
wandb:  $ pip install wandb --upgrade
wandb: Tracking run with wandb version 0.15.12
wandb: Run data is saved locally in /home/jaiv/modified_dqn_pong/wandb/run-20231115_110256-9mhhqqki
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run BLOCKER_HA_LOSS
wandb: ⭐️ View project at https://wandb.ai/jaivdoshi/modified_hirl
wandb: 🚀 View run at https://wandb.ai/jaivdoshi/modified_hirl/runs/9mhhqqki
A.L.E: Arcade Learning Environment (version 0.8.1+53f58b7)
[Powered by Stella]
877 0 rew:-2319 mean_rew:nan fps:773, eps:0.99, loss:nan catastrophes:23
175011 209 rew:-21 mean_rew:-88.33 fps:67, eps:0.02, loss:6.9827 catastrophes:0
175773 210 rew:-21 mean_rew:-88.33 fps:68, eps:0.02, loss:6.5148 catastrophes:0
176535 211 rew:-21 mean_rew:-88.33 fps:70, eps:0.02, loss:6.3699 catastrophes:0
177296 212 rew:-121 mean_rew:-88.33 fps:66, eps:0.02, loss:5.7146 catastrophes:1
178057 213 rew:-121 mean_rew:-90.83 fps:70, eps:0.02, loss:7.2257 catastrophes:1
178819 214 rew:-21 mean_rew:-93.33 fps:70, eps:0.02, loss:6.3537 catastrophes:0
179581 215 rew:-21 mean_rew:-90.83 fps:67, eps:0.02, loss:4.6548 catastrophes:0
180343 216 rew:-21 mean_rew:-88.33 fps:67, eps:0.02, loss:5.5426 catastrophes:0
181133 217 rew:-21 mean_rew:-88.33 fps:67, eps:0.02, loss:4.0689 catastrophes:0
181955 218 rew:-21 mean_rew:-88.33 fps:67, eps:0.02, loss:4.3628 catastrophes:0
182717 219 rew:-21 mean_rew:-88.33 fps:66, eps:0.02, loss:3.2457 catastrophes:0
183479 220 rew:-21 mean_rew:-88.33 fps:67, eps:0.02, loss:2.6985 catastrophes:0
184241 221 rew:-21 mean_rew:-88.33 fps:69, eps:0.02, loss:3.1143 catastrophes:0
185091 222 rew:-21 mean_rew:-88.33 fps:66, eps:0.02, loss:2.4506 catastrophes:0
185853 223 rew:-21 mean_rew:-88.33 fps:67, eps:0.02, loss:1.8456 catastrophes:0
186615 224 rew:-21 mean_rew:-88.35 fps:65, eps:0.02, loss:1.8893 catastrophes:0
